792800,172.7,20855700,263.69,14539900,175.5,40840900,265,4814000,1447.71,23979700,299,30540100,177,23446400,233.78,4451000,217.89,4772500,2585.54
2714900,171.19,20212000,268.77,18033700,177,23625400,260,8484300,1451.26,30910000,301,64843700,171,43001400,239.15,4072300,225.44,4480900,2544.34
3596300,170.7,13319600,269.43,9765500,173.5,20105600,260,5539500,1453.92,9726900,308,34052300,173,17068500,236.69,1430300,224.56,9847200,2522.48
2428200,171.7,19671800,265.17,14384400,172.5,22282400,252,6142700,1455.7,17999100,311.25,44316000,177,23094200,233.78,2590100,227.23,7924000,2468.67
1912400,168.71,15899900,268.12,7287400,172.5,4901500,250,7538400,1455.7,8775800,304,18297700,187,16329300,240.5,746600,223.89,4683800,2461.94
2547900,169.45,15309000,261.23,10747700,170.5,4964300,250.5,4088800,1398.86,8315700,302,52966900,193.5,41006000,238.26,3616500,225.67,4998700,2421.58
3346900,169.69,18731700,254.84,13013800,169.25,9029000,256,7354800,1360.67,10483000,302,66819000,186.5,25864300,240.27,2157200,228.56,28669400,2635.99
1458100,166.7,13639100,250.58,14043300,171,9728900,258.75,13801400,1358,14019700,293.75,39597600,186.25,21775300,240.05,1268700,229,5334900,2644.4
2342400,166.7,8268500,244.19,5705200,172.75,7786200,258.5,7886100,1385.54,9354600,296.5,26485700,190,33277300,242.74,4407200,228.11,3440400,2614.13
2772600,164.72,6641800,249.27,8341900,170.5,5488100,256.25,6703600,1357.11,4571800,290,31030800,193,28546200,236.02,2534900,228.11,4158300,2593.95
10403500,167.46,8782600,248.45,22694200,173,8681600,257.5,8148500,1341.13,5974600,292.5,25849900,198.5,25924900,231.99,2591000,226.78,3320000,2595.63
9754500,161.71,9218500,250.09,7267500,173.5,6692200,258.5,9702600,1350.01,13901700,293.5,18681000,197,26849400,235.12,1215800,229,4769900,2647.77
4988600,162.22,16066800,253.37,16059800,168.75,4661000,248.75,20660100,1473.46,27428300,292.5,28186200,194.25,28785100,237.81,4742400,229.22,4462800,2689.81
4151800,159.72,16434900,245.83,10864800,169,4748200,249.75,10282400,1443.27,19176900,294,28583000,202,24310600,232.88,22787200,235.67,3576600,2697.37
2528800,158.72,29103100,235.18,5278900,169.75,9286700,243.5,8479900,1487.67,22599400,310,16044000,198.25,14261000,234.23,8902800,229,4332300,2657.86
6620000,159.72,31784300,224.52,8629600,171,9376600,244.25,6196500,1474.35,15541100,317.5,15882900,191.5,36222700,231.76,2220200,237.01,3450700,2637.68
3193300,160.71,11810900,227.8,21104800,165.75,14925000,242.25,3682300,1489.45,11410400,335,16797100,186,20137000,231.32,3036600,233.67,2519100,2619.18
9403100,161.96,23793400,245.17,13313500,165,13735300,247.5,5482000,1483.23,13203600,323,29952500,185,19224300,231.54,7127100,235.98,3811400,2572.93
3004200,165.21,22485000,241.9,6513800,164,3877400,248,6456800,1452.15,3570400,322.25,16790900,183.5,10106100,228.4,2782000,235.52,3918700,2623.38
4348800,165.21,16474300,246.65,8468700,161.5,6216900,246.25,24514300,1452.15,11122300,319,8413100,183.5,18923900,228.63,1432600,235.98,3677600,2633.47
3728100,162.71,90783300,229.93,27540800,158,9872300,247,27670100,1409.52,8974600,317,16965600,188,24821800,225.49,3681800,233.67,4983700,2606.56
10955500,158.72,46380500,178.63,11458700,159.75,16568800,245.5,34442800,1376.65,9329900,312,27572400,184.5,28181300,229.75,2520400,234.59,7038800,2689.81
8424500,152.72,30343100,178.63,16386200,152.75,24235400,246,10444100,1327.8,16145700,312,17424900,188.5,30104500,222.81,3781900,225.82,10865000,2661.22
4614800,151.99,22331000,157.99,16156700,154,20085600,243.5,25123100,1314.48,8078300,314.5,8036100,182.25,21865400,223.48,5628800,219.36,4216700,2707.46
4133300,152.72,24256600,149.3,10307100,156,12256100,243,26616200,1351.79,11927200,308,13875000,169.25,20067300,222.36,5829100,211.51,5634600,2746.14
6830800,152.72,24465500,148.81,9935500,153,9499000,243,10040100,1270.07,10819100,307.75,12483000,174,17146500,220.34,3239900,207.81,7032800,2749.51
9609000,148.73,39074200,152.58,14019900,144.75,16448700,237.5,16078000,1176.82,23538000,318,16330600,180.75,23494800,222.13,3508000,207.81,6826500,2572.93
14059900,138.76,43452600,149.46,15179700,150,8122400,239,8871800,1194.58,12839100,324.5,16882800,184,16970400,222.58,6337000,201.81,4632900,2648.61
5670400,144.74,46290400,140.94,15916700,157,14043600,257,10210200,1283.4,14736900,325.5,11705900,180,23989600,224.82,3772400,200.88,3254300,2688.12
4532400,149.74,39239900,145.53,11296500,161.25,18811900,265,8784600,1344.68,14246500,327.5,15295600,174.75,46596100,227.96,3190800,209.2,5217600,2732.69
9481300,153.73,20614500,161.59,13165500,159,16578700,260.75,10772500,1336.69,8993400,320,20087000,173.25,28431000,223.48,2726400,214.74,3106300,2707.46
9631900,151.74,18731300,168.8,18626900,162.5,13011300,265,7359300,1391.75,21874300,320,12181000,168,32446600,222.58,3497400,214.74,5247100,2727.64
4454800,149.74,15694500,158.81,16149300,162,9374400,278.25,9159300,1420.17,13813100,317.5,10314100,152.75,26055000,224.82,3774700,207.12,6774300,2825.18
1542000,147.73,21186700,155.36,10113400,164.25,9193000,265.5,6076300,1414.84,9681400,310.5,17753100,145,23574800,226.61,3711900,198.12,5391600,2799.11
3687600,149.74,17962400,155.69,16969300,162.25,9416000,259.75,6426500,1379.32,15647400,314,45366400,147,39994200,231.09,11325100,203.19,4063200,2781.46
6075500,141.75,15001100,160.61,26347000,162.75,12853500,266,8154800,1390.86,12337600,328,31815700,152,23690400,231.99,12207000,187.03,3420800,2801.64
9047100,143.74,25199800,154.05,8476000,163.75,6503700,264.5,5565400,1407.74,9312600,322.5,62422400,151.75,36237000,232.88,7321100,181.49,3525100,2842
2651600,145.5,12732400,154.71,6080500,159,5745100,264.25,5951900,1394.42,7193200,322,22738300,158.5,25636000,234.67,2500500,182.64,6116300,2825.18
2969200,143.74,12491500,162.25,9684400,164,9945800,269.25,5166400,1398.86,13031000,325.5,16547500,160,35147300,241.39,3915900,178.26,5340000,2842.84
9859800,141.75,25218500,162.25,13767600,163.75,8752200,272,7550200,1409.52,10648100,321.5,24639500,162,51854700,232.21,3972600,178.72,7946700,2879.83
6221100,144.74,19096000,165.52,10427000,161,5480300,269.5,7387100,1434.38,23031500,324.5,15522200,162,37784100,231.09,7252800,181.95,6772000,2793.23
4092300,151.74,16409800,174.21,19278100,157,5231900,270,5910000,1434.38,9856900,333.5,16494700,162,40231100,224.37,4185800,181.95,6211100,2770.53
8919500,150.49,21329800,168.8,10010600,155.5,4946700,270,4904700,1405.08,14152800,342,16923700,177,26866600,231.32,22912800,178.26,4370200,2816.77
3813600,150.74,32370100,168.8,15809700,161,6641600,276,6299100,1466.36,16279200,342,31732100,189.25,133080100,228.85,6360000,179.87,4579300,2854.61
6082900,157.23,35689900,163.39,12805600,159,16953500,263.5,8115400,1472.58,12904700,354,22655600,180.75,94182900,221.46,6881100,183.33,7526100,2724.28
4584900,157.23,18330100,172.73,23017900,161.25,11135600,259,5896300,1469.91,8050900,348,23064600,186,24244300,222.13,7313900,190.27,4550600,2724.28
4769800,154.73,25933100,169.46,13163200,160.5,13974000,265.25,4305500,1450.37,11208200,344,15022100,178,170313100,217.66,2666200,189.8,2080700,2737.73
2207400,154.73,18463800,165.52,14276500,163.5,13654000,264.5,4922400,1458.36,6328000,344.75,53038900,175.75,39386600,221.69,4503000,188.88,3126200,2673.83
2767300,152.97,17797100,157.17,14294900,163.25,41465200,245,8302600,1450.37,6733200,338,46310200,180,13699600,222.13,6093100,188.88,3243700,2721.76
37120500,155.73,15913900,160.61,30414600,161.25,27329900,238.75,4843300,1438.83,9637000,337,38066500,188,21782700,225.05,4060700,186.57,5970400,2744.46
45666400,147.69,13795200,156.35,15936800,162,20345200,245.75,3470900,1469.02,9307300,336,9049300,188.5,30032800,229.3,3319600,188.42,2991200,2775.57
8077800,145.69,11936700,157.99,12175600,164.75,7510900,244,3020100,1437.94,9809500,339,13362900,185.85,15439700,223.93,3535000,191.65,2143500,2736.05
3136600,148.2,9730300,163.39,15829100,164,13351800,244,2647100,1412.18,7174600,337.5,8776400,183.5,35908800,219.45,2164300,191.18,3167400,2728.48
12851100,148.94,22465400,168.31,9713100,165.63,12225900,247.5,6363400,1415.47,17166100,331,16671400,181,40016800,216.54,26480300,193.72,2641700,2740.26
8958000,150.05,17172000,163.89,9852600,163,4958000,241,6632900,1384.65,13107600,335,39708100,181,30433400,215.19,14869500,190.84,3438400,2672.99
11468100,149.45,14973600,163.89,25730800,160.25,7942500,238,9487000,1395.31,16093600,347.5,40985200,182.25,39050800,221.69,4207100,197.42,3919500,2690.65
8169700,151.97,21241700,160.44,19259200,163,14359000,246.75,7099000,1418.4,12175200,346.75,21520500,170,35642500,220.34,10535800,195.57,5371200,2732.69
3063000,152.72,21611100,160.44,8040100,162.75,12365000,250,3660200,1453.04,8085600,346.75,35352400,169,17207200,221.24,3640300,200.88,1789400,2757.91
11922900,152.72,23073200,158.97,6584100,163.5,13090400,250,6523100,1475.24,6681000,349,43330700,165.75,28132300,223.93,7564500,201.58,3802600,2795.75
17153400,155.73,33264500,155.03,25148400,163,7967400,243.75,5306500,1498.33,5734800,345.25,25394100,164.25,26483600,218.1,2706800,199.03,3263100,2761.28
4094800,155.73,18287300,154.71,7982500,156.25,3210000,236.5,3914900,1431.72,9348400,351.5,12191200,160,28157300,210.94,2137500,203.19,2292500,2647.77
11820300,152.72,12204100,145.37,7469400,156.5,11527300,239,5898500,1452.15,9264500,342,29677200,160,46197000,216.31,2031300,198.81,2976700,2731.85
2776300,156.24,51628400,143.4,26695600,157,14615800,239,5653900,1452.15,10942800,342,34232600,164.75,41159100,223.48,1437300,197.65,4263600,2799.95
11193800,156.98,44451500,148.81,21237900,156.5,19211200,245.5,4023600,1447.71,10380500,347,29785100,170.25,48333100,217.66,5830300,198.81,6290200,2858.81
5001500,158.25,14133000,154.05,9654800,157,14108600,244,5717500,1465.47,24571900,350,56772200,181,27763600,218.1,4569200,202.27,5234300,2899.17
7029600,157.49,19905500,154.71,11154400,157,2327200,242,3205600,1483.23,14755800,337,9142700,173,17260600,219.67,3790000,207.58,3122500,2879.83
13337000,159.76,18289400,157.82,10560200,156.5,16174300,245,4098500,1483.23,14811300,321.25,28238500,177.75,29773500,219.9,9639100,209.66,4245600,2885.72
6591500,159.25,9040600,159.62,12758800,154.25,21718000,249.5,3402100,1465.47,29102300,329,11779500,173.5,23394200,218.55,7940000,215.66,3760500,2847.04
7946100,156.74,7761200,159.95,9753100,155,13725800,250,5485900,1483.23,11737000,339,11132900,173.5,39203000,216.76,4816700,214.97,3637400,2884.04
6948100,157.49,9601700,157.33,8561100,155.5,11344000,244,6541500,1459.25,21970000,351,11175300,171.25,15358300,215.86,2740100,209.43,2510900,2842.84
5762900,155.73,16403400,157.49,7291300,155,10819200,241,4931100,1447.71,12017500,353.25,29961800,169.5,40537000,223.93,1693900,205.27,3414300,2822.66
10487800,156.98,14042300,157.49,7481500,154.5,22026500,237,6702600,1434.38,12323800,353.25,23303400,170,66250200,228.4,2182600,206.43,3363000,2789.02
5325800,156.49,19551900,154.87,9287700,153.75,9228100,238.25,4606100,1438.83,13039100,361,24178100,177.5,23812000,223.03,5133700,208.27,3975800,2795.75
3375100,155.98,18706300,151.1,11433500,151,9701900,242,5256400,1483.23,11691000,353.5,5889600,175,16603300,222.13,4314100,206.89,2873300,2842
2383700,154.73,8758500,150.77,14872800,154,6543000,245,3614000,1499.22,7631700,350,7903200,173.5,7444500,224.82,1719600,205.73,2265100,2867.22
8329700,157.23,15607100,152.41,6773400,153.75,11040900,250,3966600,1507.21,9425300,360.25,17032000,175.25,27976200,227.96,3135300,210.58,2484100,2924.4
9026900,158.74,11226200,151.59,23759200,156,10532500,245,10434000,1549.85,9463800,361,10382600,176,45622800,232.44,5847800,210.58,2473900,2938.69
7621900,158.5,12616400,151.43,10868100,158,5125400,247,7399500,1567.61,8650100,365,9148500,170.75,17898500,230.64,2919000,212.89,3004400,2976.53
4219400,157.74,9000800,150.77,18418300,158.5,14170700,247,6607100,1534.75,7674700,361,12345500,167,13634500,229.3,2769500,212.43,2506700,2989.14
6191800,158.5,15370600,153.4,23941500,158.75,11056700,246,4441100,1510.77,4992000,361,26475100,167,26825300,231.76,3047900,211.04,4654900,2937.85
7438400,160.25,18743300,152.74,30001400,158,24438900,240,9060300,1475.24,14791100,359,15095900,161.5,27574300,233.11,3118000,210.82,3323300,2913.47
4248600,157.74,11657400,147.5,15346300,157.25,20940200,235,4245000,1524.98,9097600,357.5,14785000,158,27312000,235.12,1694000,207.81,4849600,2934.49
14793300,158.99,25470100,144.87,16085200,160.5,17024800,226.5,4575800,1549.85,9066000,350,14349800,158.75,39461700,237.81,1339700,207.35,5069300,2958.03
14745100,158.5,18156900,146.51,17047800,159,16455700,226,18069500,1465.47,7557300,347,11025000,155.5,30954400,234.45,2180400,206.43,4754000,2934.49
11117700,158.5,99192000,142.41,15801300,155,11873100,218,5520500,1477.02,9435500,343.5,5842000,153,26409700,234.67,1067900,205.97,2630500,2926.92
3742700,159.25,25566800,147.01,16287300,153.5,39320800,211,3912800,1482.35,10666100,342,12428900,154.25,25575800,238.26,1310100,205.5,2804100,2909.26
3364600,158,34448800,137.33,16172600,156.75,29036900,211,5596700,1465.47,17602600,348,37928400,148,30620600,240.05,3258700,205.97,5673800,2917.67
4296300,160.5,13689700,132.42,14339400,157,17150400,221.75,5356500,1447.71,6885100,351,41103600,141.5,16417900,234.23,4554100,203.66,3974300,2879.83
2665600,157.49,21641700,132.42,21167400,159,18368500,228.5,4800100,1509.88,6770500,349,24741400,142.5,17145500,236.47,2977600,194.88,5555500,2888.24
4110400,159.5,13612300,133.24,18478200,157.5,8994500,228,6525700,1501,6756800,344.5,32054500,144,17898300,235.57,3419700,197.65,4723600,2884.04
7153300,158.5,32163300,130.45,14268600,155,5080400,223,8314700,1444.15,15472900,344.75,20737700,151,34273100,237.36,3068700,195.92,3960700,2818.45
3871000,156.74,48812600,132.09,11327200,156,4825900,226.75,9061900,1485.9,18488600,345,12524400,149.25,24493700,239.15,4297400,192.11,9725800,2791.55
2435300,160.75,28953600,126.52,19180700,161,23538600,232.5,7549800,1463.69,8710400,348,14468700,150.5,26141400,235.79,2595700,191.65,7244500,2800.8
3839300,162.01,14576000,122.42,23475900,161.25,16559100,233,8649900,1391.75,10370100,336,17577600,153.25,20103400,229.75,10594200,195.11,4335800,2785.66
4730600,163.77,17310200,134.06,20395700,165,6870700,232.75,6537900,1438.83,6719700,337,14867400,153,21743400,230.2,3301000,192.57,4414000,2757.91
8650500,164.78,9452700,137.09,14152800,160.5,5626000,233.75,5517500,1437.94,8520000,340.5,13941600,142.5,16325800,226.61,2876000,194.19,3100400,2763.8
2262200,162.26,22695800,136.68,7672500,160.5,10181100,231.5,2692900,1421.06,2709500,336.5,13920200,143,10829100,226.17,2354700,189.11,1803000,2758.75
6938000,164.53,39408500,133.98,8223100,162.25,7769600,233.75,7462700,1428.17,4160100,343.5,12819000,144.75,22092400,227.51,2509400,187.72,2545000,2762.12
19585900,161.52,15671300,126.85,36251900,164.5,8434600,232,12862200,1335.8,9025500,340.75,19326800,143,45287700,233.33,2994600,186.68,2480500,2770.53
4476500,159.25,8296900,125.21,10590900,161.25,5196200,229,11385300,1363.33,15990200,339.5,9783400,141.5,17490800,228.4,3677900,185.18,2152800,2766.32
4049400,158.5,10800100,122.26,8587800,161.75,4709300,231,7051600,1384.65,17703800,349,11536300,143.75,17052100,226.61,8760300,187.49,2238400,2789.02
11942100,157.49,8102000,122.75,10278700,157,8076700,230,10703700,1350.9,20101300,352.25,9195500,143.75,14029600,227.28,2479700,191.65,4325300,2783.14
6412400,154.48,14704500,123.9,22530500,163,7514100,231,11003200,1367.77,10178400,358,20471000,142.5,22717300,228.4,2071200,189.8,3634100,2811.73
3911200,153.48,4786100,121.27,4988300,162.25,6370600,229,5019000,1352.67,12025200,366.75,5914300,140,27503200,221.69,1357400,194.19,2526700,2820.98
5296700,155.24,17325900,121.27,6375500,164.25,26539400,227.5,25265000,1314.48,38651800,366.75,13585600,141.5,38570300,218.55,1939300,196.27,3348200,2821.82
7646300,155.73,27700600,122.09,10188100,165,30132300,237.5,45828600,1340.24,13509500,373,9569400,140.75,30975800,221.69,6687300,198.12,6840900,2905.06
6461800,154.22,13377000,119.64,9605200,163.75,9581300,228.5,6952500,1374.88,15069100,373,8838300,141,15121400,220.12,2840900,196.27,5432700,2919.35
3915500,155.73,11873700,117.34,11370100,161,10245500,235.25,9701800,1367.77,10581500,372,22780100,140.25,22174700,219,1029600,198.34,5691300,2947.1
11087900,151.97,15555500,116.36,10046800,160.5,5767000,238,13402200,1401.52,9879700,368,7446400,138,17272100,219.22,4146700,196.27,5289100,2858.81
11267100,152.72,39133300,114.39,20787600,159,4578900,234,10243700,1385.54,16490200,358,7961400,138.5,26187600,217.66,5389600,191.53,5774900,2799.95
8165900,153.22,20665500,114.72,21211300,164,11478900,230,11684800,1350.9,10161000,365.75,23838500,143,41029400,216.31,8028900,189.34,6522500,2745.3
4436900,149.7,25158100,111.8,37241000,165.5,7511300,226.75,8738400,1319.81,7164200,354,12104200,155,49682000,213.18,8082800,179.87,4403000,2826.02
12725000,149.7,26455200,111.44,16758700,168.5,5865400,230,6581100,1376.65,10468300,357,19181500,157.5,33747000,214.97,5192000,192.34,2723100,2884.04
6190500,150.7,9953500,104.89,14595900,167.5,8709900,225,4522700,1390.86,6540700,360.25,16851600,164,14137500,214.97,2875500,195.34,1837100,2884.04
16073800,149.7,7559300,113.25,10224000,168,6377100,229.25,9100400,1421.06,9029600,363.5,11521500,170,46008200,224.82,1102300,199.5,2971700,2929.44
6758800,150.7,14046900,114.88,17876300,167.5,3464700,225.75,4468000,1451.26,6457200,369,15648800,156.5,35270900,229.3,3850100,200.42,3291400,2926.08
6414800,151.46,24436400,113.9,12318400,169,18189600,229,11847800,1480.57,7961000,374.25,25836200,159,43188200,228.4,5465800,205.97,4464300,2947.1
6308300,152.46,11098300,115.87,9694100,171.25,7161900,231.25,7686700,1502.77,8200000,377.75,28362500,161.5,19184000,224.37,3277300,205.5,2793700,2934.49
1753200,150.47,16101500,118.41,6665700,169.75,5226900,227,6797500,1456.59,7241400,384.75,11561400,159,22932300,221.69,1441600,203.19,2534900,2931.12
4225200,150.7,11185500,117.67,17624200,167.25,5752100,221,9446900,1496.56,13441100,379,14389200,153.75,28949000,225.72,2234700,202.27,3327700,2952.99
5743500,150.47,11997000,115.46,15691600,167,12003200,224.25,10500600,1514.32,11708900,377,16040900,154,22036500,226.39,3155300,199.03,5845100,2907.58
3552600,147.94,11691300,115.05,9187300,164.5,6463600,221.75,11691700,1518.76,19638000,371,15532700,156,16471900,226.84,2713900,197.88,4154800,2849.56
2691300,146.18,12308400,114.72,9150700,165,5699700,226.5,5443200,1509.88,5665100,360.25,5419100,159,30557300,226.39,1208500,197.19,4692700,2858.81
1468700,147.44,5603400,109.8,4724000,167.5,4110200,224.5,7375400,1525.87,12055300,354,6573100,153.75,21213100,228.63,1250600,199.15,3427900,2791.55
7711000,144.17,10817000,109.8,19789600,165.75,11535200,223,10725300,1555.17,13919200,356,9066900,155.5,21886600,231.99,1413100,200.42,2910900,2820.98
2893800,146.69,8307600,108.98,8671500,164.75,9735300,222.5,8120200,1546.29,17040000,351,6044800,154,25628200,231.99,856700,200.88,2723000,2825.18
2681200,144.68,19268800,111.44,8215600,164.25,10226800,220,11247400,1564.94,16074800,339,7676900,155.5,38006000,228.4,2949400,199.48,3968800,2751.19
3826100,143.68,22417100,109.15,10747100,160.5,6975500,222.25,6771900,1567.61,6919000,333.5,6042000,160,27056200,229.52,1665500,196.32,4252100,2700.74
2615400,143.17,18474300,105.87,6810400,162,4646600,221,7563200,1564.06,4424700,337,4122200,155.25,14498800,229.52,1325100,198.19,2748200,2699.06
7416000,142.67,12227700,105.63,15295600,166,2305300,223,7626300,1569.39,6378100,332.5,4303000,159,9290900,233.78,732400,197.96,4407000,2798.27
6319800,141.16,8005600,105.54,14601700,168.5,6255000,222.5,8071800,1582.71,12517600,335,6804000,166.25,21175900,229.97,1979500,201.12,3417900,2787.34
6331000,140.67,12343000,106.53,11110000,168.25,6227500,223.5,9902400,1560.5,7691000,337,8796900,166.25,23695000,231.09,905000,201.47,5112500,2747.82
5343400,140.16,25389100,104.89,9565400,172,4316700,223,5662700,1573.83,10031300,343.75,5039400,167,15804400,232.88,2499600,198.19,6335700,2749.51
3820100,143.43,26004800,110.46,9470500,171.5,7676500,228.25,7106100,1576.49,6832200,352.5,4839900,155,40049900,231.76,2685700,203.81,5002700,2789.02
2632900,142.17,23775100,110.46,15871100,175,6573400,230,4931300,1576.49,5223200,352.5,5412000,149,36454200,231.76,2093400,206.39,2780700,2787.34
4285400,141.16,29412400,111.28,22291200,169.25,5726500,223.5,6846500,1516.98,10061100,348,10995600,145,30808700,228.63,1963600,205.68,5886600,2745.3
4669600,138.65,22803300,108.82,11719800,168,9072800,221.5,6866500,1527.64,13099700,340.5,30605200,142.75,49642900,233.33,1993400,202.87,4628300,2797.43
4973700,138.91,16747800,107.35,9674600,170.25,7067100,221,2920500,1507.21,4279100,326,25120600,139,21819600,234.23,2253900,201.47,1967100,2779.78
26006000,137.15,24838600,108.82,14750600,166,5772400,220,5761200,1527.64,6463500,330,22353900,138,34769100,237.81,1827800,197.61,4312400,2752.03
9510800,136.64,31612200,109.47,18139600,166,37869300,202.75,6187200,1521.42,4741800,331,15887500,130.5,34111800,233.78,2626600,203.34,4213600,2719.24
7326200,133.38,12841300,112.1,18656400,161,12727000,200,10321000,1490.34,12675200,331,11611900,126,31950400,227.06,858000,201.24,4909700,2649.45
4726700,131.12,15269100,111.61,20177600,154.25,11706500,196.25,10446100,1415.73,7462300,324.5,22574500,113,26465000,225.49,1595500,198.78,5760100,2638.52
7536600,127.6,16746400,109.15,14754700,151.5,5074100,195,7906500,1410.4,10501700,310.25,11589000,113,22069800,219.45,3086200,197.72,5828000,2608.25
17682700,127.86,11255800,104.07,21551700,142.25,4722500,172,9667300,1301.16,11697600,308.25,21938400,109.25,30332800,206.01,5413000,195.38,6508400,2464.46
19253200,120.06,13499300,105.54,26025100,144,6074200,182.25,12446900,1310.04,27759400,310.5,20096100,101.5,26555800,221.01,1531000,176.17,5012400,2661.22
10706600,113.78,8323600,95.05,30013700,143,10418100,188.5,10924400,1381.09,37202900,325,23847700,102,28669700,224.82,4814800,173.36,6760300,2684.76
11238700,116.79,14001100,98.99,27449000,137,19556200,174.25,10860000,1325.14,26743500,310,20025800,91.5,31787900,230.2,5266300,171.25,4566500,2544.34
4499300,111.02,10814500,100.95,29589800,145,15791700,160,7171400,1389.98,21231800,348.75,29359000,97.5,39279200,226.17,6601900,163.63,5719600,2636.83
3886300,112.53,23335100,97.68,16886600,137,25594700,160,11970400,1314.48,19838200,344,92293000,97,42325500,222.13,3810500,159.3,4381100,2614.97
4729400,109.26,63558200,100.13,11272500,135,22770300,164.5,15581500,1243.43,41969500,356.5,45082000,102,36270600,223.93,5111800,156.02,5543200,2611.61
20877000,107.25,41317400,102.59,24612700,128,25670100,165.75,19746900,1132.41,33130500,352,26623900,103,44250000,214.97,5576000,156.49,6694000,2556.11
16488200,99.72,18541900,90.14,36031900,135,20147100,170.5,22927600,1115.53,26284500,318,48132200,103.75,57883700,213.4,7139700,142.91,12857500,2449.33
3684600,99.97,11424500,85.79,25144700,134.75,10460100,171.5,13357700,1207.9,12393800,305,16544100,100,34731000,219.45,4874700,133.18,5340000,2522.48
6851100,103.49,13809400,82.93,36183100,144.75,7031100,168,13554100,1274.52,20374200,300,20387400,95,29001300,223.03,4516200,138.21,6114200,2501.46
11723900,104.74,11951700,88.5,41434800,138,9856300,171.5,9669000,1315.37,34428200,317.5,19638800,95,34850500,219.45,3789900,145.24,7456100,2484.64
4049500,108.52,17600400,90.47,17637300,140,11637300,172,10737900,1328.69,22957900,325.5,31180700,96,46544800,224.82,3684100,142.91,6355000,2606.56
6429100,107.5,9638700,87.84,35598200,141.25,9630500,185.5,7238300,1310.04,10373700,329,16271600,98.5,45409800,229.75,2339900,136.11,4066100,2619.18
4096700,112.53,15155200,87.84,16461500,148.5,6947600,187,9305900,1299.38,13713300,329,9836200,110,33393100,232.88,6389400,135.88,6015800,2678.03
6394000,112.02,13431100,90.47,20359600,150,17993900,179.5,11281300,1323.36,10852500,332,11932800,114,39067500,232.88,14345900,134.23,6811900,2682.24
5841100,110.51,13865900,87.19,27714400,158.25,17210300,191.75,12531100,1376.65,15861100,330.75,17816100,116.5,49016400,232.88,7839300,134.47,8345300,2635.99
7557600,113.04,7609200,87.84,31786700,158,5784800,194,8236600,1412.18,15379400,323,18110700,121,34773700,229.3,6927800,137.4,5078900,2669.63
3808600,112.53,11235100,94.4,8799000,157.5,4854700,192.5,6453700,1372.21,8038900,319.25,14989200,123,43264600,226.17,10231800,139.62,3770600,2657.01
7918000,109.52,13207800,94.81,15011500,148.25,4122900,199,10250900,1376.65,24370300,320,11906200,126,34449800,222.13,13903300,144.31,4605000,2618.34
12114200,108.01,17797700,93.41,13023300,156,6653800,201,10576700,1447.71,24361800,324,15914000,122,29229700,219,7159300,154.97,4096600,2688.97
14956500,108.26,20089100,93.33,16320000,158,11935600,206.5,14312100,1471.69,20278900,310,18096800,116,45749900,222.13,6552300,157.9,8551400,2686.44
7383200,112.02,13654900,96.37,14777700,151.5,5788700,203.25,8478100,1447.71,20967500,330,9187600,116,21490600,223.03,3895500,159.3,3959100,2694.01
2886600,109.52,8310900,93.09,5951100,150.25,3488300,194.25,5388700,1415.73,7266900,332,11065800,128.5,12842800,217.66,2200200,156.49,1911000,2664.58
10958200,109.26,24746600,94.48,18309200,153,9162800,200,7951700,1461.03,12089200,316,15114500,127.5,24171000,218.55,4617000,154.15,3457400,2730.17
12644600,113.78,20616700,94.48,9910700,154.75,4262100,197.5,9212000,1490.34,10563000,316,10696400,135,12520300,219.9,3177400,158.83,4539600,2752.87
11873500,112.53,8717300,104.23,10353500,150,3626000,191.25,9755900,1416.62,12131000,325,20137000,138,19582000,217.88,2249100,158.83,6198400,2719.24
12395100,108.75,19404700,98.33,8080600,150.75,4452200,193.25,4871000,1429.06,10456800,327.5,12026500,128,12889700,218.33,3711300,152.74,2558300,2728.48
6648200,108.01,27559300,99.97,15351900,156.5,13793000,191,9144700,1495.67,9717900,328,32624100,127,20512100,218.55,8318600,147.47,4134300,2741.1
53065200,110.51,30289500,103.9,8069800,156.25,16185600,201.5,15381000,1518.76,7182900,330,43258600,127,26331900,216.76,6202800,152.27,5282700,2707.46
54906200,110.77,18588800,112.26,10896400,150,22248500,208.25,6560500,1480.57,7782500,331.5,25314200,130,28652000,214.97,7745800,156.61,4198100,2626.74
7281800,111.28,13206200,102.84,9796400,155,19170700,214,5454900,1479.68,17430600,330.75,13615300,130.25,18181800,215.86,4384500,159.77,3772800,2560.32
8277800,111.28,10970200,102.84,13816200,147.75,9633600,211.5,6621400,1449.48,14221200,330.75,12555500,133,29271500,218.1,6102600,162.12,3968200,2583.02
9144200,110.02,9335700,103.57,17168500,151,27832300,211,7571200,1461.03,11888500,350,10336000,134.75,25812800,217.21,5781500,154.85,3963500,2607.41
1852800,109.01,9388000,102.27,9296600,150.5,13523500,204,5192400,1452.15,6055000,338,17250300,138,28960300,219.9,12008500,151.8,3939000,2674.67
4922400,108.75,6145100,101.94,16988700,156,8432400,207.5,5287300,1494.78,12390800,334,7180500,141,31292900,220.79,4110400,169.61,4222000,2700.74
9705700,111.28,8710500,100.71,12626900,157,7642800,212.5,8868000,1525.87,7062700,336.5,11827000,141,25500400,220.34,3948600,163.17,5215100,2762.12
